County,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths
"Whitley County, KY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Acadia Parish, LA",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0
"Bossier Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Caddo Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Calcasieu Parish, LA",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,19.0
"East Baton Rouge Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"Jefferson Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0
"Lafayette Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0
"Lafourche Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Livingston Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Orleans Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Ouachita Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Rapides Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"St. John the Baptist Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"St. Tammany Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0
"Tangipahoa Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Terrebonne Parish, LA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Androscoggin County, ME",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Cumberland County, ME",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Kennebec County, ME",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Penobscot County, ME",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"York County, ME",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Anne Arundel County, MD",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Anne Arundel County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,49.0
"Baltimore County, MD",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Baltimore County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,105.0
"Carroll County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Cecil County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,23.0
"Charles County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0
"Frederick County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Harford County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,29.0
"Howard County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Montgomery County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,18.0
"Prince George's County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,39.0
"St. Mary's County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Washington County, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,15.0
"Baltimore city, MD",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Baltimore city, MD",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,123.0
"Barnstable County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"Berkshire County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Bristol County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,87.0
"Bristol County, MA",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Essex County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0
"Hampden County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51.0
"Hampshire County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Middlesex County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,101.0
"Middlesex County, MA",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Middlesex County, MA",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Norfolk County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,60.0
"Norfolk County, MA",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Plymouth County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0
"Suffolk County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,73.0
"Worcester County, MA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,87.0
"Bay County, MI",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Berrien County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Calhoun County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Eaton County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Genesee County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,88.0
"Genesee County, MI",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Genesee County, MI",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Ingham County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0
"Ionia County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Kalamazoo County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Kent County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0
"Kent County, MI",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Lapeer County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Livingston County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Macomb County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,151.0
"Macomb County, MI",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0
"Macomb County, MI",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,31.0
"Monroe County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Muskegon County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Oakland County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Oakland County, MI",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0
"Oakland County, MI",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,35.0
"Ottawa County, MI",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Saginaw County, MI",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,18.0
"St. Clair County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Shiawassee County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Van Buren County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Washtenaw County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Washtenaw County, MI",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,19.0
"Wayne County, MI",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,239.0
"Wayne County, MI",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0
"Wayne County, MI",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0
"Anoka County, MN",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0
"Anoka County, MN",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Dakota County, MN",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Hennepin County, MN",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,74.0
"Hennepin County, MN",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Hennepin County, MN",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0
"Ramsey County, MN",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0
"St. Louis County, MN",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Washington County, MN",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"DeSoto County, MS",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Harrison County, MS",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0
"Jackson County, MS",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0
"Pearl River County, MS",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Rankin County, MS",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Boone County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Cape Girardeau County, MO",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Christian County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Clay County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Franklin County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Greene County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,83.0
"Jackson County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,98.0
"Jackson County, MO",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Jasper County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Jefferson County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0
"Pemiscot County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Phelps County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Polk County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"St. Charles County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0
"St. Francois County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"St. Louis County, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,124.0
"St. Louis County, MO",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0
"St. Louis city, MO",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,64.0
"Missoula County, MT",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Yellowstone County, MT",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0
"Douglas County, NE",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Lancaster County, NE",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0
"Clark County, NV",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,320.0
"Clark County, NV",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,67.0
"Douglas County, NV",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Lyon County, NV",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Nye County, NV",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Washoe County, NV",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,86.0
"Washoe County, NV",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Hillsborough County, NH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0
"Hillsborough County, NH",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Rockingham County, NH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0
"Strafford County, NH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Atlantic County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Bergen County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0
"Bergen County, NJ",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0
"Burlington County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0
"Camden County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,85.0
"Camden County, NJ",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Cumberland County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Essex County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,74.0
"Gloucester County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0
"Hudson County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Mercer County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Middlesex County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48.0
"Middlesex County, NJ",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Monmouth County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,66.0
"Morris County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Ocean County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,54.0
"Passaic County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Somerset County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Sussex County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Union County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Warren County, NJ",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Bernalillo County, NM",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,152.0
"Bernalillo County, NM",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,32.0
"Dona Ana County, NM",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Eddy County, NM",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Lea County, NM",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Rio Arriba County, NM",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Sandoval County, NM",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"San Juan County, NM",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Santa Fe County, NM",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
"Valencia County, NM",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Albany County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Albany County, NY",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0
"Bronx County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,100.0
"Broome County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Dutchess County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0
"Dutchess County, NY",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Erie County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,63.0
"Erie County, NY",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Kings County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,152.0
"Kings County, NY",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0
"Monroe County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0
"Monroe County, NY",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Nassau County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,91.0
"New York County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,72.0
"New York County, NY",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0
"Niagara County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Onondaga County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0
"Orange County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0
"Queens County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,108.0
"Queens County, NY",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0
"Richmond County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,57.0
"Rockland County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Suffolk County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,169.0
"Suffolk County, NY",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0
"Westchester County, NY",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0
"Westchester County, NY",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Brunswick County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Buncombe County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0
"Burke County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Cabarrus County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Carteret County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Catawba County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Cherokee County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Cleveland County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Columbus County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Craven County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Cumberland County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0
"Davidson County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Durham County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Forsyth County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Gaston County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0
"Guilford County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0
"Guilford County, NC",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Harnett County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Haywood County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Henderson County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Iredell County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Johnston County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0
"Mecklenburg County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0
"Mecklenburg County, NC",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"New Hanover County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Onslow County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Pitt County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Randolph County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Rockingham County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Rowan County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0
"Rutherford County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Stanly County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Surry County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Union County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Wake County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0
"Wake County, NC",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0
"Wayne County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Wilkes County, NC",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Ashtabula County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Brown County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Butler County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,61.0
"Butler County, OH",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Clark County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Clermont County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0
"Cuyahoga County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,164.0
"Cuyahoga County, OH",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Delaware County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Erie County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
"Fairfield County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Franklin County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,196.0
"Franklin County, OH",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0
"Franklin County, OH",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0
"Greene County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0
"Guernsey County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Hamilton County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,114.0
"Jefferson County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Lake County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0
"Lawrence County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Licking County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Lorain County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Lorain County, OH",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
"Lucas County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,54.0
"Madison County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Mahoning County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0
"Miami County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Montgomery County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,114.0
"Montgomery County, OH",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Portage County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Richland County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
"Ross County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Scioto County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0
"Stark County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0
"Summit County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,68.0
"Summit County, OH",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Trumbull County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0
"Union County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Warren County, OH",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0
"Canadian County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Carter County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Cleveland County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
"Comanche County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
"Creek County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Mayes County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Muskogee County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0
"Oklahoma County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,121.0
"Oklahoma County, OK",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0
"Oklahoma County, OK",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,17.0
"Rogers County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Sequoyah County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0
"Tulsa County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,124.0
"Tulsa County, OK",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0
"Wagoner County, OK",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0
"Clackamas County, OR",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Clackamas County, OR",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0
"Deschutes County, OR",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Jackson County, OR",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
"Lane County, OR",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
"Lane County, OR",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0
"Linn County, OR",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
"Marion County, OR",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0
"Marion County, OR",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0
"Multnomah County, OR",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,87.0
"Multnomah County, OR",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0
"Multnomah County, OR",2010.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,17.0
"Washington County, OR",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
"Washington County, OR",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0
"Adams County, PA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
"Allegheny County, PA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,213.0
"Allegheny County, PA",2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18.0
"Armstrong County, PA",2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
